"Id","SalePrice"
2591,200123.754227031
2592,212296.299527353
2593,218799.222297209
2594,167005.49932439
2595,191721.008480865
2596,300760.345461699
2597,179112.836210116
2598,282249.666185122
2599,356915.209347095
2600,158096.9812008
2601,169564.365989784
2602,81378.1125673656
2603,87630.1864354151
2604,93719.1732709711
2605,80112.0476159436
2606,155812.774129793
2607,192334.50006055
2608,215671.779006621
2609,167531.63988657
2610,116862.713734699
2611,131644.887610931
2612,160130.921276832
2613,137894.488578179
2614,130884.285046176
2615,152574.539752069
2616,145701.508278802
2617,177361.525627996
2618,224732.862482532
2619,188166.854283192
2620,183365.309721341
2621,166634.027225431
2622,185287.606989277
2623,229684.797366806
2624,334044.126267019
2625,264128.242226914
2626,171552.427809819
2627,148609.021316022
2628,416097.19258982
2629,471530.239973067
2630,355164.275456355
2631,453545.024639208
2632,420330.224158962
2633,335723.358754484
2634,416925.109732394
2635,164125.812653668
2636,171087.355173466
2637,173589.434265555
2638,263267.363523442
2639,190705.033527704
2640,149483.493463468
2641,108097.2446051
2642,202518.453859578
2643,106363.990781916
2644,121794.950442511
2645,113741.304681304
2646,95660.8100866118
2647,106534.59770501
2648,140929.613734981
2649,151499.533452069
2650,135444.385075487
2651,140329.348203443
2652,396396.99694101
2653,256289.399874845
2654,246139.520713462
2655,414312.354750874
2656,323950.809828984
2657,368583.114183646
2658,305312.385951986
2659,288511.613642779
2660,384845.962706885
2661,373271.27727827
2662,373674.540674214
2663,289272.842905064
2664,267119.587800929
2665,356044.337135391
2666,289174.220914913
2667,162563.864662479
2668,174577.461386977
2669,178935.681433776
2670,289548.558847169
2671,177301.938383307
2672,194100.823241475
2673,205794.836521956
2674,196835.305053866
2675,164647.872753577
2676,189733.476448886
2677,201598.973268516
2678,248488.007821485
2679,271650.614367025
2680,300779.387143757
2681,396499.542066724
2682,329691.455616047
2683,306095.166732337
2684,309514.899199701
2685,284834.321148919
2686,254619.519194327
2687,309264.570626831
2688,213639.239034884
2689,199376.596404915
2690,371681.302112179
2691,186426.46102604
2692,130363.215912414
2693,199112.683126163
2694,130627.744474088
2695,188746.88400371
2696,175046.060303617
2697,186289.950218157
2698,189988.436279551
2699,184096.114840522
2700,154112.779228616
2701,149930.170336413
2702,106526.0839274
2703,121918.097438626
2704,143586.822271239
2705,113538.684662878
2706,112673.824853264
2707,121126.236612895
2708,135634.047420671
2709,105230.064292749
2710,128028.668923457
2711,242104.582990501
2712,349822.380268055
2713,172544.018995702
2714,148780.272987928
2715,168899.019045409
2716,142119.985508915
2717,189755.122990463
2718,213531.424383958
2719,157923.71083412
2720,161644.438810091
2721,141798.290104736
2722,164642.880292178
2723,147299.528254366
2724,129125.917815183
2725,133702.824043139
2726,152926.662735718
2727,184680.80815528
2728,181550.15836846
2729,161692.727068374
2730,152036.318154504
2731,135392.648775271
2732,139190.041067125
2733,163768.662757749
2734,160020.969245739
2735,134957.83326436
2736,158392.878414597
2737,124156.759439043
2738,131112.864389729
2739,159871.827175377
2740,139326.869579655
2741,145957.785859619
2742,151066.898340562
2743,154481.865058355
2744,163169.823721601
2745,139639.03340352
2746,143887.854027525
2747,139829.611254098
2748,130526.750318979
2749,140204.784466969
2750,148996.112725821
2751,141714.68813787
2752,211410.203022876
2753,140473.936210386
2754,190279.042081797
2755,138956.899060911
2756,109111.066302424
2757,73264.3744054236
2758,102600.234548315
2759,155367.670451277
2760,121331.908219948
2761,141037.023075195
2762,141225.261737475
2763,186176.344951595
2764,144632.36398647
2765,306666.704861112
2766,145478.019897536
2767,93516.9519484183
2768,135108.639846973
2769,135720.297422215
2770,135637.020886757
2771,110287.058990611
2772,114695.400023973
2773,187948.172416454
2774,141145.710234412
2775,128667.16190808
2776,141255.197964543
2777,133323.025485162
2778,109604.064731058
2779,120775.717362958
2780,97169.6012174487
2781,99576.3383560979
2782,99240.3213959521
2783,105698.488800057
2784,115258.874163255
2785,141476.395020941
2786,67383.883422361
2787,124540.758404237
2788,76931.4209884937
2789,173188.508733083
2790,110442.931757019
2791,110590.798974781
2792,68538.470188671
2793,164167.341265703
2794,101219.879316865
2795,119798.162772307
2796,98200.0255099445
2797,197567.902828032
2798,110760.166262277
2799,117446.754375361
2800,72166.3203775219
2801,106161.402392416
2802,131329.022834677
2803,154326.239195478
2804,146636.658199216
2805,106934.92398551
2806,78327.4578728916
2807,154717.4175136
2808,147962.868861724
2809,137599.653638282
2810,138414.279143403
2811,177168.84609236
2812,154520.510306572
2813,146292.161602568
2814,141071.281180619
2815,104901.166291346
2816,252573.406966573
2817,175339.070954957
2818,138726.570258688
2819,145979.298475715
2820,133684.030507883
2821,122588.528494819
2822,215407.277611854
2823,302663.296199557
2824,185583.623881989
2825,146571.255796855
2826,129755.770698841
2827,141607.942137339
2828,224503.733359931
2829,228724.626620148
2830,222923.130860432
2831,175083.756183726
2832,254277.320117636
2833,306789.887422235
2834,211579.093345395
2835,213679.804598743
2836,186153.115134977
2837,165029.940847327
2838,144941.443338243
2839,174956.840849271
2840,200515.471416269
2841,199805.166405977
2842,228577.130238093
2843,156469.770419265
2844,161665.532395198
2845,124465.037098942
2846,208240.622627855
2847,197926.578156501
2848,220839.776969886
2849,198107.451863716
